target_angular1,target_angular2,actual_angular1,actual_angular2,time
-0.437243,1.43355,0.339169,1.31525,-0.506862,1.80678,4.16677,-39.6433,0.252
-0.436905,1.43486,0.336679,1.31909,-0.506862,1.80678,4.16677,-39.6433,0.253
-0.43657,1.43618,0.334191,1.32291,-0.506862,1.80678,4.16677,-39.6433,0.254
-0.436237,1.43751,0.331705,1.32672,-0.506862,1.80678,4.16677,-39.6433,0.255
-0.435907,1.43884,0.329223,1.33051,-0.506862,1.80678,4.16677,-39.6433,0.256
-0.435579,1.44017,0.326743,1.3343,-0.506862,1.80678,4.16677,-39.6433,0.257
-0.435253,1.44151,0.324266,1.33807,-0.506862,1.80678,4.16677,-39.6433,0.258
-0.43493,1.44285,0.321791,1.34183,-0.506862,1.80678,4.16677,-39.6433,0.259
-0.43461,1.44419,0.319319,1.34557,-0.506862,1.80678,4.16677,-39.6433,0.26
-0.434291,1.44554,0.31685,1.34931,-0.462586,1.48166,-0.13657,4.13963,0.261
-0.433976,1.44689,0.314384,1.35303,-0.462958,1.48776,-0.371778,6.10388,0.262
-0.433663,1.44824,0.31192,1.35673,-0.462958,1.48776,-0.371778,6.10388,0.263
-0.433352,1.4496,0.309459,1.36043,-0.462958,1.48776,-0.371778,6.10388,0.264
-0.433044,1.45096,0.307,1.36411,-0.462958,1.48776,-0.371778,6.10388,0.265
-0.432738,1.45233,0.304544,1.36778,-0.462958,1.48776,-0.371778,6.10388,0.266
-0.432435,1.4537,0.30209,1.37144,-0.462958,1.48776,-0.371778,6.10388,0.267
-0.432134,1.45507,0.299639,1.37508,-0.462958,1.48776,-0.371778,6.10388,0.268
-0.431835,1.45645,0.297191,1.37871,-0.462958,1.48776,-0.371778,6.10388,0.269
-0.431539,1.45783,0.294745,1.38233,-0.462958,1.48776,-0.371778,6.10388,0.27
-0.431246,1.45922,0.292301,1.38593,-0.462958,1.48776,-0.371778,6.10388,0.271
-0.430955,1.4606,0.28986,1.38953,-0.462958,1.48776,-0.371778,6.10388,0.272
-0.430666,1.46199,0.287421,1.39311,-0.462958,1.48776,-0.371778,6.10388,0.273
-0.43038,1.46339,0.284985,1.39667,-0.462958,1.48776,-0.371778,6.10388,0.274
-0.430096,1.46479,0.282551,1.40023,-0.462958,1.48776,-0.371778,6.10388,0.275
-0.429815,1.46619,0.28012,1.40377,-0.462958,1.48776,-0.371778,6.10388,0.276
-0.429536,1.46759,0.277691,1.4073,-0.462958,1.48776,-0.371778,6.10388,0.277
-0.429259,1.469,0.275265,1.41082,-0.462958,1.48776,-0.371778,6.10388,0.278
-0.428985,1.47042,0.27284,1.41432,-0.462958,1.48776,-0.371778,6.10388,0.279
-0.428714,1.47183,0.270418,1.41781,-0.457036,1.50571,1.3447,-7.05533,0.28
-0.428445,1.47325,0.267999,1.42129,-0.455592,1.49792,1.44408,-7.79111,0.281
-0.428178,1.47468,0.265581,1.42476,-0.455592,1.49792,1.44408,-7.79111,0.282
-0.427913,1.4761,0.263166,1.42821,-0.455592,1.49792,1.44408,-7.79111,0.283
-0.427651,1.47753,0.260753,1.43165,-0.455592,1.49792,1.44408,-7.79111,0.284
-0.427392,1.47897,0.258343,1.43508,-0.455592,1.49792,1.44408,-7.79111,0.285
-0.427135,1.4804,0.255934,1.4385,-0.455592,1.49792,1.44408,-7.79111,0.286
-0.42688,1.48184,0.253528,1.4419,-0.455592,1.49792,1.44408,-7.79111,0.287
-0.426628,1.48329,0.251124,1.44529,-0.455592,1.49792,1.44408,-7.79111,0.288
-0.426378,1.48473,0.248722,1.44867,-0.455592,1.49792,1.44408,-7.79111,0.289
-0.42613,1.48618,0.246323,1.45204,-0.455592,1.49792,1.44408,-7.79111,0.29
-0.425885,1.48764,0.243925,1.45539,-0.455592,1.49792,1.44408,-7.79111,0.291
-0.425642,1.48909,0.241529,1.45873,-0.455592,1.49792,1.44408,-7.79111,0.292
-0.425402,1.49055,0.239136,1.46206,-0.455592,1.49792,1.44408,-7.79111,0.293
-0.425164,1.49202,0.236744,1.46537,-0.455592,1.49792,1.44408,-7.79111,0.294
-0.424929,1.49348,0.234355,1.46868,-0.455592,1.49792,1.44408,-7.79111,0.295
-0.424695,1.49496,0.231967,1.47197,-0.455592,1.49792,1.44408,-7.79111,0.296
