target_angular,actual_angular,target_velocity,actual_velocity,time
-0.92988,-1.02307,1.57921,1.69204,3.762
-0.928301,-1.02307,1.57795,1.69204,3.763
-0.926724,-1.02307,1.57669,1.69204,3.764
-0.925148,-1.02307,1.57541,1.69204,3.765
-0.923573,-1.02307,1.57412,1.69204,3.766
-0.921999,-0.993616,1.57282,1.62922,3.767
-0.920427,-0.99197,1.57152,1.64535,3.768
-0.918856,-0.99197,1.5702,1.64535,3.769
-0.917287,-0.99197,1.56887,1.64535,3.77
-0.915719,-0.99197,1.56753,1.64535,3.771
-0.914152,-0.99197,1.56619,1.64535,3.772
-0.912586,-0.99197,1.56483,1.64535,3.773
-0.911022,-0.99197,1.56346,1.64535,3.774
-0.909459,-0.99197,1.56209,1.64535,3.775
-0.907898,-0.99197,1.5607,1.64535,3.776
-0.906338,-0.99197,1.5593,1.64535,3.777
-0.904779,-0.99197,1.5579,1.64535,3.778
-0.903222,-0.99197,1.55648,1.64535,3.779
-0.901666,-0.99197,1.55506,1.64535,3.78
-0.900112,-0.99197,1.55362,1.64535,3.781
-0.898559,-0.99197,1.55218,1.64535,3.782
-0.897008,-0.99197,1.55072,1.64535,3.783
-0.895458,-0.99197,1.54926,1.64535,3.784
-0.893909,-0.99197,1.54778,1.64535,3.785
-0.892362,-0.961738,1.5463,1.60349,3.786
-0.890817,-0.961738,1.5448,1.60349,3.787
-0.889273,-0.961738,1.5433,1.60349,3.788
-0.88773,-0.961738,1.54179,1.60349,3.789
-0.886189,-0.961738,1.54026,1.60349,3.79
-0.884649,-0.961738,1.53873,1.60349,3.791
-0.883112,-0.961738,1.53719,1.60349,3.792
-0.881575,-0.961738,1.53564,1.60349,3.793
-0.88004,-0.961738,1.53408,1.60349,3.794
-0.878507,-0.961738,1.53251,1.60349,3.795
-0.876975,-0.961738,1.53093,1.60349,3.796
-0.875445,-0.961738,1.52934,1.60349,3.797
-0.873917,-0.961738,1.52774,1.60349,3.798
-0.87239,-0.961738,1.52613,1.60349,3.799
-0.870864,-0.961738,1.52451,1.60349,3.8
-0.869341,-0.961738,1.52288,1.60349,3.801
-0.867819,-0.961738,1.52125,1.60349,3.802
-0.866298,-0.961738,1.5196,1.60349,3.803
-0.864779,-0.961738,1.51794,1.60349,3.804
-0.863262,-0.9328,1.51628,1.64244,3.805
-0.861747,-0.931141,1.5146,1.6589,3.806
-0.860233,-0.931141,1.51292,1.6589,3.807
-0.858721,-0.931141,1.51123,1.6589,3.808
-0.857211,-0.931141,1.50952,1.6589,3.809
-0.855702,-0.931141,1.50781,1.6589,3.81
-0.854195,-0.931141,1.50609,1.6589,3.811
-0.85269,-0.931141,1.50436,1.6589,3.812
-0.851186,-0.931141,1.50262,1.6589,3.813
-0.849685,-0.931141,1.50087,1.6589,3.814
-0.848185,-0.931141,1.49912,1.6589,3.815
-0.846686,-0.931141,1.49735,1.6589,3.816
-0.84519,-0.931141,1.49557,1.6589,3.817
-0.843695,-0.931141,1.49379,1.6589,3.818
-0.842202,-0.931141,1.492,1.6589,3.819
-0.840711,-0.931141,1.49019,1.6589,3.82
-0.839222,-0.931141,1.48838,1.6589,3.821
-0.837734,-0.931141,1.48656,1.6589,3.822
-0.836249,-0.903326,1.48473,1.46653,3.823
-0.834765,-0.901855,1.48289,1.47186,3.824
-0.833283,-0.901855,1.48104,1.47186,3.825
-0.831803,-0.901855,1.47918,1.47186,3.826
-0.830325,-0.901855,1.47732,1.47186,3.827
-0.828848,-0.901855,1.47544,1.47186,3.828
-0.827374,-0.901855,1.47356,1.47186,3.829
-0.825901,-0.901855,1.47167,1.47186,3.83
-0.82443,-0.901855,1.46976,1.47186,3.831
-0.822962,-0.901855,1.46785,1.47186,3.832
-0.821495,-0.901855,1.46593,1.47186,3.833
-0.82003,-0.901855,1.46401,1.47186,3.834
-0.818567,-0.901855,1.46207,1.47186,3.835
-0.817106,-0.901855,1.46013,1.47186,3.836
-0.815646,-0.901855,1.45817,1.47186,3.837
-0.814189,-0.901855,1.45621,1.47186,3.838
-0.812734,-0.901855,1.45424,1.47186,3.839
-0.811281,-0.901855,1.45226,1.47186,3.84
-0.809829,-0.875062,1.45027,1.55559,3.841
-0.80838,-0.873488,1.44827,1.57477,3.842
-0.806933,-0.873488,1.44627,1.57477,3.843
-0.805488,-0.873488,1.44425,1.57477,3.844
-0.804044,-0.873488,1.44223,1.57477,3.845
-0.802603,-0.873488,1.4402,1.57477,3.846
-0.801164,-0.873488,1.43816,1.57477,3.847
-0.799727,-0.873488,1.43611,1.57477,3.848
-0.798292,-0.873488,1.43405,1.57477,3.849
-0.796859,-0.873488,1.43199,1.57477,3.85
-0.795428,-0.873488,1.42992,1.57477,3.851
-0.793999,-0.873488,1.42784,1.57477,3.852
-0.792572,-0.873488,1.42575,1.57477,3.853
-0.791148,-0.873488,1.42365,1.57477,3.854
-0.789725,-0.873488,1.42154,1.57477,3.855
-0.788304,-0.873488,1.41943,1.57477,3.856
-0.786886,-0.847362,1.4173,1.34718,3.857
-0.78547,-0.846014,1.41517,1.34853,3.858
-0.784056,-0.846014,1.41304,1.34853,3.859
-0.782644,-0.846014,1.41089,1.34853,3.86
-0.781234,-0.846014,1.40873,1.34853,3.861
-0.779826,-0.846014,1.40657,1.34853,3.862
-0.778421,-0.846014,1.4044,1.34853,3.863
-0.777017,-0.846014,1.40222,1.34853,3.864
-0.775616,-0.846014,1.40003,1.34853,3.865
-0.774217,-0.846014,1.39784,1.34853,3.866
-0.772821,-0.846014,1.39564,1.34853,3.867
-0.771426,-0.846014,1.39343,1.34853,3.868
-0.770034,-0.846014,1.39121,1.34853,3.869
-0.768644,-0.846014,1.38898,1.34853,3.87
-0.767256,-0.846014,1.38675,1.34853,3.871
-0.76587,-0.846014,1.38451,1.34853,3.872
-0.764487,-0.846014,1.38226,1.34853,3.873
-0.763106,-0.846014,1.38,1.34853,3.874
-0.761727,-0.846014,1.37774,1.34853,3.875
-0.76035,-0.821702,1.37546,1.41606,3.876
-0.758976,-0.820269,1.37318,1.4329,3.877
-0.757604,-0.820269,1.3709,1.4329,3.878
-0.756234,-0.820269,1.3686,1.4329,3.879
-0.754867,-0.820269,1.3663,1.4329,3.88
-0.753502,-0.820269,1.36399,1.4329,3.881
-0.752139,-0.820269,1.36167,1.4329,3.882
-0.750778,-0.820269,1.35935,1.4329,3.883
-0.74942,-0.820269,1.35702,1.4329,3.884
-0.748064,-0.820269,1.35468,1.4329,3.885
-0.746711,-0.820269,1.35233,1.4329,3.886
-0.74536,-0.820269,1.34998,1.4329,3.887
-0.744011,-0.820269,1.34762,1.4329,3.888
-0.742664,-0.820269,1.34525,1.4329,3.889
-0.74132,-0.820269,1.34287,1.4329,3.89
-0.739979,-0.820269,1.34049,1.4329,3.891
-0.738639,-0.820269,1.3381,1.4329,3.892
-0.737302,-0.820269,1.33571,1.4329,3.893
-0.735968,-0.820269,1.3333,1.4329,3.894
-0.734636,-0.820269,1.33089,1.4329,3.895
-0.733306,-0.795667,1.32848,1.33216,3.896
-0.731979,-0.794327,1.32605,1.34021,3.897
-0.730654,-0.794327,1.32362,1.34021,3.898
-0.729332,-0.794327,1.32118,1.34021,3.899
-0.728012,-0.794327,1.31874,1.34021,3.9
-0.726694,-0.794327,1.31629,1.34021,3.901
-0.725379,-0.794327,1.31383,1.34021,3.902
-0.724066,-0.794327,1.31136,1.34021,3.903
-0.722756,-0.794327,1.30889,1.34021,3.904
-0.721449,-0.794327,1.30642,1.34021,3.905
-0.720143,-0.794327,1.30393,1.34021,3.906
-0.718841,-0.794327,1.30144,1.34021,3.907
-0.717541,-0.794327,1.29894,1.34021,3.908
-0.716243,-0.794327,1.29644,1.34021,3.909
-0.714948,-0.794327,1.29393,1.34021,3.91
-0.713655,-0.794327,1.29141,1.34021,3.911
-0.712365,-0.794327,1.28889,1.34021,3.912
-0.711077,-0.794327,1.28636,1.34021,3.913
-0.709792,-0.794327,1.28383,1.34021,3.914
-0.70851,-0.76901,1.28128,1.37321,3.915
-0.70723,-0.76901,1.27874,1.37321,3.916
-0.705952,-0.76901,1.27618,1.37321,3.917
-0.704677,-0.76901,1.27362,1.37321,3.918
-0.703405,-0.76901,1.27106,1.37321,3.919
-0.702135,-0.76901,1.26849,1.37321,3.92
-0.700868,-0.76901,1.26591,1.37321,3.921
-0.699603,-0.76901,1.26332,1.37321,3.922
-0.698341,-0.76901,1.26073,1.37321,3.923
-0.697082,-0.76901,1.25814,1.37321,3.924
-0.695825,-0.76901,1.25554,1.37321,3.925
-0.694571,-0.76901,1.25293,1.37321,3.926
-0.693319,-0.76901,1.25032,1.37321,3.927
-0.69207,-0.76901,1.2477,1.37321,3.928
-0.690824,-0.76901,1.24508,1.37321,3.929
-0.68958,-0.76901,1.24245,1.37321,3.93
-0.688339,-0.76901,1.23981,1.37321,3.931
-0.6871,-0.76901,1.23717,1.37321,3.932
-0.685864,-0.76901,1.23453,1.37321,3.933
-0.684631,-0.745049,1.23187,1.31427,3.934
-0.683401,-0.743728,1.22922,1.32176,3.935
-0.682173,-0.743728,1.22656,1.32176,3.936
-0.680948,-0.743728,1.22389,1.32176,3.937
-0.679725,-0.743728,1.22122,1.32176,3.938
-0.678505,-0.743728,1.21854,1.32176,3.939
-0.677288,-0.743728,1.21585,1.32176,3.94
-0.676074,-0.743728,1.21317,1.32176,3.941
-0.674862,-0.743728,1.21047,1.32176,3.942
-0.673653,-0.743728,1.20778,1.32176,3.943
-0.672446,-0.743728,1.20507,1.32176,3.944
-0.671242,-0.743728,1.20236,1.32176,3.945
-0.670041,-0.743728,1.19965,1.32176,3.946
-0.668843,-0.743728,1.19693,1.32176,3.947
-0.667648,-0.743728,1.19421,1.32176,3.948
-0.666455,-0.743728,1.19148,1.32176,3.949
-0.665265,-0.743728,1.18875,1.32176,3.95
-0.664077,-0.743728,1.18602,1.32176,3.951
-0.662893,-0.720418,1.18328,1.29155,3.952
-0.661711,-0.71912,1.18053,1.29834,3.953
-0.660531,-0.71912,1.17778,1.29834,3.954
-0.659355,-0.71912,1.17502,1.29834,3.955
-0.658181,-0.71912,1.17227,1.29834,3.956
-0.657011,-0.71912,1.1695,1.29834,3.957
-0.655842,-0.71912,1.16673,1.29834,3.958
-0.654677,-0.71912,1.16396,1.29834,3.959
-0.653515,-0.71912,1.16119,1.29834,3.96
-0.652355,-0.71912,1.15841,1.29834,3.961
-0.651198,-0.71912,1.15562,1.29834,3.962
-0.650043,-0.71912,1.15283,1.29834,3.963
-0.648892,-0.71912,1.15004,1.29834,3.964
-0.647743,-0.71912,1.14724,1.29834,3.965
-0.646598,-0.71912,1.14444,1.29834,3.966
-0.645455,-0.71912,1.14164,1.29834,3.967
-0.644314,-0.71912,1.13883,1.29834,3.968
-0.643177,-0.697223,1.13602,1.17824,3.969
-0.642042,-0.696044,1.1332,1.17879,3.97
-0.64091,-0.696044,1.13038,1.17879,3.971
-0.639781,-0.696044,1.12756,1.17879,3.972
-0.638655,-0.696044,1.12473,1.17879,3.973
-0.637532,-0.696044,1.1219,1.17879,3.974
-0.636412,-0.696044,1.11906,1.17879,3.975
-0.635294,-0.696044,1.11623,1.17879,3.976
-0.634179,-0.696044,1.11339,1.17879,3.977
-0.633067,-0.696044,1.11054,1.17879,3.978
-0.631958,-0.696044,1.10769,1.17879,3.979
-0.630852,-0.696044,1.10484,1.17879,3.98
-0.629748,-0.696044,1.10199,1.17879,3.981
-0.628648,-0.696044,1.09913,1.17879,3.982
-0.62755,-0.696044,1.09627,1.17879,3.983
-0.626455,-0.696044,1.0934,1.17879,3.984
-0.625363,-0.696044,1.09054,1.17879,3.985
-0.624274,-0.696044,1.08767,1.17879,3.986
-0.623188,-0.675165,1.08479,1.1679,3.987
-0.622105,-0.67399,1.08192,1.17445,3.988
-0.621024,-0.67399,1.07904,1.17445,3.989
-0.619947,-0.67399,1.07616,1.17445,3.99
-0.618872,-0.67399,1.07327,1.17445,3.991
-0.6178,-0.67399,1.07039,1.17445,3.992
-0.616731,-0.67399,1.0675,1.17445,3.993
-0.615665,-0.67399,1.0646,1.17445,3.994
-0.614602,-0.67399,1.06171,1.17445,3.995
-0.613542,-0.67399,1.05881,1.17445,3.996
-0.612484,-0.67399,1.05591,1.17445,3.997
-0.61143,-0.67399,1.05301,1.17445,3.998
-0.610378,-0.67399,1.0501,1.17445,3.999
-0.60933,-0.67399,1.0472,1.17445,4
-0.608284,-0.67399,1.04429,1.17445,4.001
-0.607241,-0.67399,1.04138,1.17445,4.002
-0.606201,-0.67399,1.03846,1.17445,4.003
-0.605164,-0.67399,1.03555,1.17445,4.004
-0.60413,-0.67399,1.03263,1.17445,4.005
-0.603099,-0.654048,1.02971,1.05735,4.006
-0.602071,-0.652992,1.02679,1.05648,4.007
-0.601045,-0.652992,1.02386,1.05648,4.008
-0.600023,-0.652992,1.02094,1.05648,4.009
-0.599003,-0.652992,1.01801,1.05648,4.01
-0.597987,-0.652992,1.01508,1.05648,4.011
-0.596973,-0.652992,1.01215,1.05648,4.012
-0.595962,-0.652992,1.00921,1.05648,4.013
-0.594955,-0.652992,1.00628,1.05648,4.014
-0.59395,-0.652992,1.00334,1.05648,4.015
-0.592948,-0.652992,1.0004,1.05648,4.016
-0.591949,-0.652992,0.997463,1.05648,4.017
-0.590953,-0.652992,0.994521,1.05648,4.018
-0.58996,-0.652992,0.991579,1.05648,4.019
-0.58897,-0.652992,0.988635,1.05648,4.02
-0.587983,-0.652992,0.985689,1.05648,4.021
-0.586999,-0.652992,0.982742,1.05648,4.022
-0.586017,-0.652992,0.979794,1.05648,4.023
-0.585039,-0.633923,0.976845,1.08111,4.024
-0.584064,-0.632836,0.973894,1.08626,4.025
-0.583091,-0.632836,0.970943,1.08626,4.026
-0.582122,-0.632836,0.96799,1.08626,4.027
-0.581155,-0.632836,0.965036,1.08626,4.028
-0.580192,-0.632836,0.962082,1.08626,4.029
-0.579231,-0.632836,0.959126,1.08626,4.03
-0.578273,-0.632836,0.956169,1.08626,4.031
-0.577319,-0.632836,0.953212,1.08626,4.032
-0.576367,-0.632836,0.950254,1.08626,4.033
-0.575418,-0.632836,0.947294,1.08626,4.034
-0.574472,-0.632836,0.944335,1.08626,4.035
-0.57353,-0.632836,0.941374,1.08626,4.036
-0.57259,-0.632836,0.938413,1.08626,4.037
-0.571653,-0.632836,0.935451,1.08626,4.038
-0.570719,-0.632836,0.932489,1.08626,4.039
-0.569788,-0.632836,0.929527,1.08626,4.04
-0.56886,-0.632836,0.926563,1.08626,4.041
-0.567935,-0.632836,0.9236,1.08626,4.042
-0.567013,-0.614349,0.920636,0.976668,4.043
-0.566093,-0.613375,0.917671,0.97395,4.044
-0.565177,-0.613375,0.914707,0.97395,4.045
-0.564264,-0.613375,0.911742,0.97395,4.046
-0.563354,-0.613375,0.908777,0.97395,4.047
-0.562446,-0.613375,0.905812,0.97395,4.048
-0.561542,-0.613375,0.902846,0.97395,4.049
-0.560641,-0.613375,0.899881,0.97395,4.05
-0.559742,-0.613375,0.896915,0.97395,4.051
-0.558847,-0.613375,0.89395,0.97395,4.052
-0.557954,-0.613375,0.890984,0.97395,4.053
-0.557065,-0.613375,0.888019,0.97395,4.054
-0.556178,-0.613375,0.885054,0.97395,4.055
-0.555295,-0.613375,0.882089,0.97395,4.056
-0.554414,-0.613375,0.879124,0.97395,4.057
-0.553537,-0.613375,0.876159,0.97395,4.058
-0.552662,-0.613375,0.873195,0.97395,4.059
-0.55179,-0.613375,0.870231,0.97395,4.06
-0.550921,-0.613375,0.867267,0.97395,4.061
-0.550056,-0.613375,0.864304,0.97395,4.062
-0.549193,-0.595875,0.861342,0.984934,4.063
-0.548333,-0.594886,0.858379,0.988218,4.064
-0.547476,-0.594886,0.855418,0.988218,4.065
-0.546622,-0.594886,0.852456,0.988218,4.066
-0.545771,-0.594886,0.849496,0.988218,4.067
-0.544923,-0.594886,0.846536,0.988218,4.068
-0.544078,-0.594886,0.843577,0.988218,4.069
-0.543236,-0.594886,0.840618,0.988218,4.07
-0.542397,-0.594886,0.83766,0.988218,4.071
-0.541561,-0.594886,0.834703,0.988218,4.072
-0.540727,-0.594886,0.831747,0.988218,4.073
-0.539897,-0.594886,0.828792,0.988218,4.074
-0.53907,-0.594886,0.825837,0.988218,4.075
-0.538245,-0.594886,0.822884,0.988218,4.076
-0.537424,-0.594886,0.819931,0.988218,4.077
-0.536606,-0.594886,0.81698,0.988218,4.078
-0.53579,-0.594886,0.814029,0.988218,4.079
-0.534978,-0.577893,0.81108,0.897914,4.08
-0.534168,-0.576999,0.808132,0.894733,4.081
-0.533361,-0.576999,0.805185,0.894733,4.082
-0.532558,-0.576999,0.802239,0.894733,4.083
-0.531757,-0.576999,0.799294,0.894733,4.084
-0.530959,-0.576999,0.796351,0.894733,4.085
-0.530164,-0.576999,0.793408,0.894733,4.086
-0.529372,-0.576999,0.790467,0.894733,4.087
-0.528583,-0.576999,0.787528,0.894733,4.088
-0.527797,-0.576999,0.78459,0.894733,4.089
-0.527014,-0.576999,0.781653,0.894733,4.09
-0.526234,-0.576999,0.778718,0.894733,4.091
-0.525457,-0.576999,0.775784,0.894733,4.092
-0.524682,-0.576999,0.772852,0.894733,4.093
-0.523911,-0.576999,0.769921,0.894733,4.094
-0.523142,-0.576999,0.766992,0.894733,4.095
-0.522377,-0.576999,0.764064,0.894733,4.096
-0.521614,-0.576999,0.761138,0.894733,4.097
-0.520855,-0.576999,0.758214,0.894733,4.098
-0.520098,-0.567266,0.755291,0.876609,4.099
-0.519344,-0.560283,0.752371,0.869969,4.1
-0.518593,-0.560283,0.749452,0.869969,4.101
-0.517845,-0.560283,0.746534,0.869969,4.102
-0.5171,-0.560283,0.743619,0.869969,4.103
-0.516358,-0.560283,0.740705,0.869969,4.104
-0.515619,-0.560283,0.737793,0.869969,4.105
-0.514882,-0.560283,0.734883,0.869969,4.106
-0.514149,-0.560283,0.731975,0.869969,4.107
-0.513418,-0.560283,0.729069,0.869969,4.108
-0.512691,-0.560283,0.726165,0.869969,4.109
-0.511966,-0.560283,0.723263,0.869969,4.11
-0.511244,-0.560283,0.720363,0.869969,4.111
-0.510525,-0.560283,0.717465,0.869969,4.112
-0.509809,-0.560283,0.714569,0.869969,4.113
-0.509096,-0.560283,0.711676,0.869969,4.114
-0.508386,-0.54553,0.708784,0.773152,4.115
-0.507679,-0.54553,0.705895,0.773152,4.116
-0.506974,-0.544762,0.703007,0.767628,4.117
-0.506273,-0.544762,0.700122,0.767628,4.118
-0.505574,-0.544762,0.697239,0.767628,4.119
-0.504878,-0.544762,0.694359,0.767628,4.12
-0.504185,-0.544762,0.691481,0.767628,4.121
-0.503495,-0.544762,0.688605,0.767628,4.122
-0.502808,-0.544762,0.685731,0.767628,4.123
-0.502124,-0.544762,0.68286,0.767628,4.124
-0.501442,-0.544762,0.679991,0.767628,4.125
-0.500764,-0.544762,0.677124,0.767628,4.126
-0.500088,-0.544762,0.67426,0.767628,4.127
-0.499415,-0.544762,0.671398,0.767628,4.128
-0.498745,-0.544762,0.668539,0.767628,4.129
-0.498078,-0.544762,0.665682,0.767628,4.13
-0.497414,-0.544762,0.662828,0.767628,4.131
-0.496752,-0.544762,0.659976,0.767628,4.132
-0.496094,-0.544762,0.657127,0.767628,4.133
-0.495438,-0.531059,0.65428,0.749844,4.134
-0.494785,-0.530312,0.651436,0.74719,4.135
-0.494135,-0.530312,0.648595,0.74719,4.136
-0.493488,-0.530312,0.645756,0.74719,4.137
-0.492844,-0.530312,0.642919,0.74719,4.138
-0.492202,-0.530312,0.640086,0.74719,4.139
-0.491564,-0.530312,0.637255,0.74719,4.14
-0.490928,-0.530312,0.634426,0.74719,4.141
-0.490295,-0.530312,0.631601,0.74719,4.142
-0.489665,-0.530312,0.628778,0.74719,4.143
-0.489037,-0.530312,0.625958,0.74719,4.144
-0.488413,-0.530312,0.623141,0.74719,4.145
-0.487791,-0.530312,0.620326,0.74719,4.146
-0.487172,-0.530312,0.617514,0.74719,4.147
-0.486556,-0.530312,0.614705,0.74719,4.148
-0.485943,-0.530312,0.611899,0.74719,4.149
-0.485332,-0.530312,0.609095,0.74719,4.15
-0.484724,-0.530312,0.606295,0.74719,4.151
-0.484119,-0.518518,0.603497,0.635377,4.152
-0.483517,-0.517273,0.600702,0.618482,4.153
-0.482918,-0.517273,0.59791,0.618482,4.154
-0.482322,-0.517273,0.595121,0.618482,4.155
-0.481728,-0.517273,0.592335,0.618482,4.156
-0.481137,-0.517273,0.589552,0.618482,4.157
-0.480549,-0.517273,0.586771,0.618482,4.158
-0.479963,-0.517273,0.583994,0.618482,4.159
-0.479381,-0.517273,0.58122,0.618482,4.16
-0.478801,-0.517273,0.578448,0.618482,4.161
-0.478224,-0.517273,0.575679,0.618482,4.162
-0.47765,-0.517273,0.572914,0.618482,4.163
-0.477078,-0.517273,0.570151,0.618482,4.164
-0.476509,-0.517273,0.567392,0.618482,4.165
-0.475943,-0.517273,0.564635,0.618482,4.166
-0.47538,-0.517273,0.561882,0.618482,4.167
-0.474819,-0.517273,0.559131,0.618482,4.168
-0.474262,-0.517273,0.556384,0.618482,4.169
-0.473707,-0.517273,0.553639,0.618482,4.17
-0.473154,-0.505737,0.550898,0.663037,4.171
-0.472605,-0.505074,0.54816,0.662415,4.172
-0.472058,-0.505074,0.545425,0.662415,4.173
-0.471514,-0.505074,0.542693,0.662415,4.174
-0.470973,-0.505074,0.539963,0.662415,4.175
-0.470434,-0.505074,0.537237,0.662415,4.176
-0.469898,-0.505074,0.534515,0.662415,4.177
-0.469365,-0.505074,0.531795,0.662415,4.178
-0.468835,-0.505074,0.529078,0.662415,4.179
-0.468307,-0.505074,0.526365,0.662415,4.18
-0.467782,-0.505074,0.523654,0.662415,4.181
-0.46726,-0.505074,0.520947,0.662415,4.182
-0.46674,-0.505074,0.518243,0.662415,4.183
-0.466223,-0.505074,0.515542,0.662415,4.184
-0.465709,-0.505074,0.512844,0.662415,4.185
-0.465197,-0.505074,0.510149,0.662415,4.186
-0.464689,-0.505074,0.507457,0.662415,4.187
-0.464183,-0.505074,0.504769,0.662415,4.188
-0.463679,-0.505074,0.502084,0.662415,4.189
-0.463178,-0.493943,0.499401,0.559913,4.19
-0.46268,-0.493393,0.496722,0.549879,4.191
-0.462185,-0.493393,0.494046,0.549879,4.192
-0.461692,-0.493393,0.491374,0.549879,4.193
-0.461202,-0.493393,0.488704,0.549879,4.194
-0.460715,-0.493393,0.486038,0.549879,4.195
-0.46023,-0.493393,0.483374,0.549879,4.196
-0.459748,-0.493393,0.480714,0.549879,4.197
-0.459269,-0.493393,0.478057,0.549879,4.198
-0.458792,-0.493393,0.475404,0.549879,4.199
-0.458318,-0.493393,0.472753,0.549879,4.2
-0.457846,-0.493393,0.470105,0.549879,4.201
-0.457378,-0.493393,0.467461,0.549879,4.202
-0.456912,-0.493393,0.46482,0.549879,4.203
-0.456448,-0.493393,0.462182,0.549879,4.204
-0.455987,-0.493393,0.459547,0.549879,4.205
-0.455529,-0.493393,0.456915,0.549879,4.206
-0.455073,-0.493393,0.454287,0.549879,4.207
-0.45462,-0.493393,0.451661,0.549879,4.208
-0.45417,-0.493393,0.449039,0.549879,4.209
-0.453722,-0.483291,0.44642,0.549926,4.21
-0.453277,-0.482746,0.443804,0.544724,4.211
-0.452835,-0.482746,0.441191,0.544724,4.212
-0.452395,-0.482746,0.438581,0.544724,4.213
-0.451957,-0.482746,0.435975,0.544724,4.214
-0.451523,-0.482746,0.433371,0.544724,4.215
-0.451091,-0.482746,0.430771,0.544724,4.216
-0.450661,-0.482746,0.428173,0.544724,4.217
-0.450234,-0.482746,0.425579,0.544724,4.218
-0.44981,-0.482746,0.422988,0.544724,4.219
-0.449388,-0.482746,0.4204,0.544724,4.22
-0.448969,-0.482746,0.417815,0.544724,4.221
-0.448553,-0.482746,0.415233,0.544724,4.222
-0.448139,-0.482746,0.412655,0.544724,4.223
-0.447727,-0.482746,0.410079,0.544724,4.224
-0.447319,-0.482746,0.407506,0.544724,4.225
-0.446912,-0.482746,0.404937,0.544724,4.226
-0.446509,-0.482746,0.40237,0.544724,4.227
-0.446108,-0.482746,0.399807,0.544724,4.228
-0.445709,-0.473312,0.397246,0.485678,4.229
-0.445313,-0.472835,0.394689,0.477095,4.23
-0.44492,-0.472835,0.392134,0.477095,4.231
-0.444529,-0.472835,0.389583,0.477095,4.232
-0.444141,-0.472835,0.387034,0.477095,4.233
-0.443755,-0.472835,0.384489,0.477095,4.234
-0.443372,-0.472835,0.381946,0.477095,4.235
-0.442991,-0.472835,0.379407,0.477095,4.236
-0.442613,-0.472835,0.37687,0.477095,4.237
-0.442237,-0.472835,0.374337,0.477095,4.238
-0.441864,-0.472835,0.371806,0.477095,4.239
-0.441494,-0.472835,0.369278,0.477095,4.24
-0.441126,-0.472835,0.366753,0.477095,4.241
-0.44076,-0.472835,0.364232,0.477095,4.242
-0.440397,-0.472835,0.361713,0.477095,4.243
-0.440037,-0.472835,0.359196,0.477095,4.244
-0.439679,-0.472835,0.356683,0.477095,4.245
-0.439323,-0.472835,0.354173,0.477095,4.246
-0.43897,-0.472835,0.351665,0.477095,4.247
-0.43862,-0.463872,0.34916,0.500972,4.248
-0.438272,-0.463376,0.346658,0.495677,4.249
-0.437927,-0.463376,0.344159,0.495677,4.25
-0.437584,-0.463376,0.341663,0.495677,4.251
-0.437243,-0.463376,0.339169,0.495677,4.252
-0.436905,-0.463376,0.336679,0.495677,4.253
-0.43657,-0.463376,0.334191,0.495677,4.254
-0.436237,-0.463376,0.331705,0.495677,4.255
-0.435907,-0.463376,0.329223,0.495677,4.256
-0.435579,-0.463376,0.326743,0.495677,4.257
-0.435253,-0.463376,0.324266,0.495677,4.258
-0.43493,-0.463376,0.321791,0.495677,4.259
-0.43461,-0.463376,0.319319,0.495677,4.26
-0.434291,-0.463376,0.31685,0.495677,4.261
-0.433976,-0.463376,0.314384,0.495677,4.262
-0.433663,-0.463376,0.31192,0.495677,4.263
-0.433352,-0.463376,0.309459,0.495677,4.264
-0.433044,-0.463376,0.307,0.495677,4.265
-0.432738,-0.463376,0.304544,0.495677,4.266
-0.432435,-0.463376,0.30209,0.495677,4.267
-0.432134,-0.454841,0.299639,0.372752,4.268
-0.431835,-0.454841,0.297191,0.372752,4.269
-0.431539,-0.454841,0.294745,0.372752,4.27
-0.431246,-0.454841,0.292301,0.372752,4.271
-0.430955,-0.454841,0.28986,0.372752,4.272
-0.430666,-0.454841,0.287421,0.372752,4.273
-0.43038,-0.454841,0.284985,0.372752,4.274
-0.430096,-0.454841,0.282551,0.372752,4.275
-0.429815,-0.454841,0.28012,0.372752,4.276
-0.429536,-0.454841,0.277691,0.372752,4.277
-0.429259,-0.454841,0.275265,0.372752,4.278
-0.428985,-0.454841,0.27284,0.372752,4.279
-0.428714,-0.454841,0.270418,0.372752,4.28
-0.428445,-0.454841,0.267999,0.372752,4.281
-0.428178,-0.454841,0.265581,0.372752,4.282
-0.427913,-0.454841,0.263166,0.372752,4.283
-0.427651,-0.454841,0.260753,0.372752,4.284
-0.427392,-0.44797,0.258343,0.39699,4.285
-0.427135,-0.447576,0.255934,0.393268,4.286
-0.42688,-0.447576,0.253528,0.393268,4.287
-0.426628,-0.447576,0.251124,0.393268,4.288
-0.426378,-0.447576,0.248722,0.393268,4.289
-0.42613,-0.447576,0.246323,0.393268,4.29
-0.425885,-0.447576,0.243925,0.393268,4.291
-0.425642,-0.447576,0.241529,0.393268,4.292
-0.425402,-0.447576,0.239136,0.393268,4.293
-0.425164,-0.447576,0.236744,0.393268,4.294
-0.424929,-0.447576,0.234355,0.393268,4.295
-0.424695,-0.447576,0.231967,0.393268,4.296
-0.424465,-0.447576,0.229582,0.393268,4.297
-0.424236,-0.447576,0.227198,0.393268,4.298
